"","E","N","agua_10","esg_10","lixo_10","palfac_10","rnmpr_10","v7_10,v21_10","v22_10","v3_10","v4_10","v5_10","v1_10","v8_10","uso_10","NA"
"4066",290818.646911975,9124535.09829438,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4067",290828.664460827,9124539.05394187,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4068",290825.325277877,9124536.69082779,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4069",290842.380796947,9124529.13913711,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4070",290849.572883303,9124520.09765712,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4071",290856.559481476,9124506.9464135,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4072",290878.752205086,9124486.60308352,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4073",290892.674029388,9124467.80091491,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4074",290894.985771431,9124464.51310401,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4075",290917.383983223,9124428.75816041,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4076",290938.241033653,9124409.9559918,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4077",290937.624569108,9124395.26358682,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4078",290940.604147741,9124385.70838637,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4079",290954.371855906,9124383.85899274,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4080",290954.680088179,9124358.63531845,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4081",290960.0227809,9124359.25178299,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4082",290696.843792346,9124558.67806322,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4083",290684.925477815,9124569.15796048,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4084",290683.281572362,9124581.69273956,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4085",290747.599373195,9124494.36026238,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4086",290741.434727748,9124491.07245148,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4087",290763.421963177,9124474.63339695,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4088",290777.189671342,9124454.18732288,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4089",290784.998222242,9124443.9129138,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4090",290792.293052688,9124434.04948109,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4091",290801.334532678,9124421.82293428,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4092",290810.992477212,9124410.11010793,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4093",290813.972055844,9124405.79485612,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4094",290820.342189473,9124393.56830931,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4095",290841.404728085,9124368.49875117,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4096",290855.686156704,9124344.55937801,2,1,2,2,2,1,1,2,2,1,1,1,1,24
"4097",290974.252837474,9124341.27156711,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4098",290998.21789665,9124324.80682656,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4099",290994.59616745,9124320.87686509,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4100",290990.435031773,9124317.48631009,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4101",290985.811547688,9124311.09049044,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4102",290981.496295875,9124301.30411579,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4103",291007.387806753,9124270.63500469,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4104",291003.457845281,9124277.41611468,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4105",291012.396581179,9124288.05012808,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4106",290941.73433274,9124237.96238382,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4107",290947.205455574,9124219.31433134,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4108",290958.378875447,9124192.80635592,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4109",290964.543520895,9124193.34576239,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4110",291078.204171329,9124206.21445976,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4111",291059.093770442,9124204.36506613,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4112",291087.4511395,9124158.13022527,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4113",291101.873022697,9124129.18991979,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4114",291010.393071409,9124089.08619626,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4115",291063.100789983,9124013.87752181,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4116",291066.183112707,9123976.58141685,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4117",291174.680872579,9123982.7460623,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4118",291167.976820655,9123765.67348449,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4119",291163.892743046,9123767.52287812,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4120",291158.49867828,9123772.45459448,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4121",291151.948742492,9123774.84339459,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4122",291142.008251708,9123777.30925277,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4123",291138.232406372,9123780.6227497,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4124",291131.913644788,9123779.1586464,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4125",291123.591373435,9123782.62625947,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4126",291118.890831281,9123781.23921424,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4127",291111.64737288,9123781.74009169,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4128",291107.755940442,9123780.12187226,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4129",291106.831243625,9123779.62099481,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4130",291104.047027156,9123777.92995064,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4131",291099.510727156,9123775.15162686,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4132",291095.696352786,9123771.60695573,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4133",291085.909978138,9123766.09730387,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4134",291085.794391036,9123763.78556182,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4135",291068.841616056,9123751.37921286,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4136",291059.363473681,9123745.75397389,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4137",291073.002751733,9123747.37219332,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4138",291065.374002992,9123740.82225753,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4139",291082.78912638,9123743.51928992,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4140",291087.797900806,9123737.89405095,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4141",291081.556197291,9123753.30566456,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4142",291085.717332968,9123748.60512241,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4143",291090.49493319,9123744.05869639,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4144",291095.349591479,9123750.53157411,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4145",291099.202494884,9123753.92212911,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4146",291106.368895216,9123761.24264558,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4147",291114.69116657,9123765.32672319,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4148",291115.92409566,9123773.4948784,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4149",291101.206004654,9123746.29338037,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4150",291094.424894662,9123738.04816708,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4151",291090.88022353,9123731.57528936,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4152",291089.724352509,9123733.6558572,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4153",291054.277641187,9123710.61549484,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4154",291045.493021424,9123727.41415368,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4155",290978.760734457,9123634.79035584,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4156",291018.830929865,9123637.87267856,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4157",290989.230367856,9123629.6202591,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4158",290944.855184497,9123550.79706162,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4159",290987.237121947,9123965.83181636,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4160",290988.624167173,9123937.32033116,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4161",290974.907831053,9123924.52869186,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4162",290923.587157704,9123759.0079616,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4163",290923.895389976,9123772.57018159,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4164",290910.641402265,9123813.87330608,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4165",290909.716705448,9123712.1566562,1,1,1,1,2,1,1,1,1,1,2,1,1,24
"4166",290808.616520112,9123471.11901922,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4167",290877.352316849,9123375.25878251,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4168",290776.252131514,9123377.72464069,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"4169",290839.747979621,9123282.48086853,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4170",290830.192779178,9123271.38450672,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4171",290834.508030991,9123239.63658267,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4172",290830.809243722,9123231.31431132,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4173",290816.630559194,9123222.06734315,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4174",290801.989526256,9123211.58744589,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4175",290796.441345354,9123200.18285181,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4176",290815.089397832,9123169.35962457,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4177",290807.768881363,9123187.00592217,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4178",290785.807331957,9123174.368399,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4179",290785.807331957,9123158.87972731,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4180",290782.224131791,9123157.06886271,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4181",290778.987692931,9123155.06535294,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4182",290794.476364617,9123116.9986673,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4183",290790.700519281,9123119.61864162,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4184",290782.147073723,9123124.93564832,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4185",290773.439512028,9123128.86560979,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4186",290771.204828054,9123123.24037082,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4187",290764.809008402,9123122.85508048,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4188",290763.190788972,9123132.48733899,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4189",290751.477962622,9123127.47856456,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4190",290748.857988307,9123119.46452548,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4191",290750.861498078,9123112.99164776,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4192",290751.863252963,9123105.13172482,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4193",290675.421649417,9123146.28073318,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4194",290653.845390351,9123159.84295316,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4195",290606.069388134,9123077.85316871,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4196",290764.346659994,9123089.56599506,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4197",290758.952595227,9123097.65709221,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4198",290748.703872171,9123099.19825357,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4199",290751.015614214,9123087.33131109,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4200",290746.623304333,9123086.3295562,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4201",290741.845704111,9123086.17544007,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4202",290738.301032979,9123094.88300176,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4203",290738.840439455,9123103.9758538,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4204",290734.21695537,9123099.81471812,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4205",290730.055819693,9123094.03536301,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4206",290727.821135718,9123089.7201112,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4207",290727.589961514,9123079.47138814,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4208",290721.040025726,9123073.07556849,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4209",290728.822890604,9123055.12103863,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4210",290744.080388086,9123042.6376316,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4211",290747.779175354,9123033.62183763,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4212",290750.630323873,9123027.91954059,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4213",290750.013859329,9123022.8337081,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4214",290752.479717507,9123017.20846912,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4215",290758.336130682,9123011.35205595,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4216",290754.174995005,9123011.42911402,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4217",290760.724930793,9123006.11210732,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4218",290756.872027389,9123001.5656813,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4219",290758.02789841,9122996.0175004,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4220",290758.721421023,9122990.00697109,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4221",290760.262582385,9122980.76000291,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4222",290781.45355111,9123010.5044172,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4223",290788.350248204,9123004.64800402,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4224",290788.080544966,9123001.48862323,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4225",290786.924673944,9122996.74955204,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4226",290785.614686787,9123001.60421033,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4227",290787.579667523,9122987.4255258,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4228",290785.884390025,9122979.41148672,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4229",290786.346738434,9122971.55156378,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4230",290784.189112527,9122961.99636333,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4231",290785.730273889,9122955.83171789,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4232",290785.730273889,9122951.36234994,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4233",290785.730273889,9122947.66356267,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4234",290776.386983133,9122942.51993662,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4235",290775.50081535,9122945.35182063,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4236",290762.901821215,9122957.89302121,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4237",290760.127730764,9122960.97534393,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4238",290584.897683898,9123035.64461193,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4239",290577.731283565,9123037.33988943,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4240",290567.482560507,9123017.99831433,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4241",290555.384443815,9123006.51666219,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4242",290621.654382383,9122934.39031044,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4243",290645.388267359,9122932.23268454,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4244",290645.696499631,9122918.36223228,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4245",290615.027388527,9122919.44104523,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4246",290615.489736935,9122912.35170296,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4247",290614.642098186,9122923.83335511,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4248",290599.615774906,9122917.43753546,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4249",290588.750587304,9122917.43753546,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4250",290582.470354753,9122913.66169012,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4251",290577.846870667,9122909.80878672,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4252",290575.072780215,9122906.76499303,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4253",290572.375747832,9122903.87531548,1,1,1,1,2,1,1,1,1,1,1,1,1,24
"4254",290570.218121925,9122898.09596037,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4255",290566.519334656,9122893.85776662,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4256",290562.127024774,9122888.15546958,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4257",290556.732960007,9122883.5319855,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4258",290553.958869555,9122880.68083698,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4259",290471.121446345,9122923.1398325,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"4260",290451.086348638,9122897.86478616,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4261",290451.856929319,9122910.03996092,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"4262",290404.69739164,9122866.42509438,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4263",290397.145700966,9122831.8260218,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4264",290402.847998006,9122845.38824179,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4265",290415.639637311,9122862.64924904,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4266",290366.630705998,9122797.14989115,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4267",290561.587618297,9122862.64924904,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4268",290552.95711467,9122850.31995814,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4269",290538.161965594,9122812.56150477,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4270",290529.685578103,9122844.1553127,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4271",290502.407021994,9122816.41440818,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4272",290507.801086762,9122784.05001958,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4273",290493.005937686,9122781.27592913,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4274",290478.827253155,9122788.67350366,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4275",290485.91659542,9122798.84516865,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4276",290458.792155448,9122744.59628871,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4277",290446.771096824,9122725.79412009,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4278",290428.27716048,9122720.86240373,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4279",290412.711430723,9122698.28438978,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4280",290410.476746748,9122703.98668682,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4281",290408.627353113,9122709.38075158,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4282",290408.935585386,9122715.54539703,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4283",290407.163249819,9122719.70653271,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4284",290404.389159368,9122697.20557682,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4285",290396.914526762,9122702.90787386,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4286",290397.608049375,9122709.61192579,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4287",290390.672823246,9122704.68020943,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4288",290387.282268249,9122701.44377057,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4289",290382.042319618,9122696.51205421,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4290",290376.879429055,9122690.80975717,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4291",290377.4958936,9122686.14774405,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4292",290378.72882269,9122677.94105979,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4293",290387.86020376,9122680.40691797,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4294",290382.119377686,9122672.31582082,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4295",290384.585235865,9122665.53471083,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4296",290385.20170041,9122658.21419436,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4297",290367.632460883,9122675.32108548,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4298",290371.177132016,9122671.08289174,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4299",290372.795351446,9122665.07236242,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4300",290374.952977353,9122658.67654277,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4301",290376.956487123,9122654.5154071,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4302",290377.264719396,9122648.65899392,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4303",290361.390757367,9122668.15468515,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4304",290357.769028166,9122662.37533004,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4305",290358.924899187,9122654.05305869,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4306",290362.623686456,9122644.65197438,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4307",290352.374963399,9122651.74131664,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4308",290351.989673058,9122643.65021949,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4309",290354.301415101,9122636.32970302,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4310",290354.917879646,9122631.08975439,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4311",290358.00020237,9122624.92510894,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4312",290358.924899187,9122618.9916377,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4313",290359.541363732,9122612.59581805,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4314",290346.826782495,9122630.24211564,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4315",290339.506266025,9122622.3821927,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4316",290348.753234198,9122615.52402464,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4317",290348.445001925,9122620.6869152,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4318",290342.087711307,9122614.44521168,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4319",290335.923065859,9122616.67989566,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4320",290332.725156032,9122609.66761146,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4321",290345.516795338,9122609.70614049,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4322",290326.714626721,9122596.33656568,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4323",290325.09640729,9122587.62900399,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4324",290313.768871279,9122579.07555843,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4325",290223.533873531,9122569.21212571,1,1,1,1,1,1,1,1,1,1,1,1,1,25
"4326",290324.402884678,9122549.25408607,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4327",290303.057799813,9122535.07540154,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4328",290296.507864024,9122529.83545291,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4329",290290.805566985,9122524.51844621,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4330",290289.649695963,9122513.22943923,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4331",290286.644431307,9122514.50089736,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4332",290287.530599091,9122504.05952913,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4333",290296.353747888,9122501.28543868,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4334",290277.012172795,9122480.32564415,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4335",290279.863321314,9122469.30634042,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4336",290271.001643483,9122454.04884293,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4337",290272.928095185,9122434.93844204,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4338",290260.984094629,9122394.9453047,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4339",290276.703940522,9122402.88228571,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4340",290259.597049404,9122343.00816679,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4341",290181.074878007,9122429.0049708,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4342",290256.437668611,9122289.45280946,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4343",290158.034515644,9122222.33523214,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4344",290160.962722232,9122214.62942533,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4345",290155.876889738,9122190.58730809,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4346",290149.712244289,9122150.97946108,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4347",290244.647784192,9122216.47881897,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4348",290248.346571461,9122180.10741082,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4349",290233.012015908,9122141.34720257,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4350",290238.63725488,9122134.95138292,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4351",290228.850880231,9122135.87607973,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4352",290224.843860689,9122137.10900882,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4353",290219.14156365,9122135.41373133,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4354",290218.139808764,9122126.86028577,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"4355",290225.075034894,9122082.70601274,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4356",290217.292170015,9122071.07024446,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4357",290214.595137632,9122048.2610563,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4358",290211.204582635,9122030.69181678,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4359",290192.710646291,9121941.92092232,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4360",290209.046956728,9121935.60216074,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"4361",290185.929536298,9121910.63534667,1,1,1,1,1,1,1,1,1,1,1,1,1,21
